"Date","Price","Social Volume","Active social users (Twitter)"
"2020-07-25T00:00:00.000Z","9578.49485282","9953",""
"2020-07-25T12:00:00.000Z","9677.11349729","",""
"2020-07-26T00:00:00.000Z","9957.20513864","11765",""
"2020-07-26T12:00:00.000Z","9905.16724705","",""
"2020-07-27T00:00:00.000Z","10243.8628888","23391",""
"2020-07-27T12:00:00.000Z","10990.8733998","",""
"2020-07-28T00:00:00.000Z","10955.0927569","15040",""
"2020-07-28T12:00:00.000Z","10912.8230505","",""
"2020-07-29T00:00:00.000Z","11082.188634","12207",""
"2020-07-29T12:00:00.000Z","11100.4681253","",""
"2020-07-30T00:00:00.000Z","10930.7778967","9041",""
"2020-07-30T12:00:00.000Z","11111.2142899","",""
"2020-07-31T00:00:00.000Z","11199.6372049","10350",""
"2020-07-31T12:00:00.000Z","11323.4664207","",""
"2020-08-01T00:00:00.000Z","11639.0983212","12305",""
"2020-08-01T12:00:00.000Z","11759.5927707","",""
"2020-08-02T00:00:00.000Z","11070.0867374","15082",""
"2020-08-02T12:00:00.000Z","11053.613901","",""
"2020-08-03T00:00:00.000Z","11179.5357608","9261",""
"2020-08-03T12:00:00.000Z","11246.3487749","",""
"2020-08-04T00:00:00.000Z","11139.6902867","9036",""
"2020-08-04T12:00:00.000Z","11205.8929179","",""
"2020-08-05T00:00:00.000Z","11432.1812399","10532",""
"2020-08-05T12:00:00.000Z","11747.0228312","",""
"2020-08-06T00:00:00.000Z","11709.3487719","10123",""
"2020-08-06T12:00:00.000Z","11778.8942824","",""
"2020-08-07T00:00:00.000Z","11756.9158554","10811",""
"2020-08-07T12:00:00.000Z","11601.4727146","",""
"2020-08-08T00:00:00.000Z","11778.9624891","7842",""
"2020-08-08T12:00:00.000Z","11754.0458135","",""
"2020-08-09T00:00:00.000Z","11701.8965594","7366",""
"2020-08-09T12:00:00.000Z","11675.7393433","",""
"2020-08-10T00:00:00.000Z","11752.720763","12160",""
"2020-08-10T12:00:00.000Z","11881.64754","",""
"2020-08-11T00:00:00.000Z","11751.7195052","11887",""
"2020-08-11T12:00:00.000Z","11410.5256775","",""
"2020-08-12T00:00:00.000Z","11500.3603297","8531",""
"2020-08-12T12:00:00.000Z","11584.9345762","",""
"2020-08-13T00:00:00.000Z","11563.5847937","9986",""
"2020-08-13T12:00:00.000Z","11784.1373895","",""
"2020-08-14T00:00:00.000Z","11774.272369","8620",""
"2020-08-14T12:00:00.000Z","11768.8706193","",""
"2020-08-15T00:00:00.000Z","11863.1034647","9859",""
"2020-08-15T12:00:00.000Z","11865.69857","",""
"2020-08-16T00:00:00.000Z","11783.7057827","7854",""
"2020-08-16T12:00:00.000Z","11895.6577737","",""
"2020-08-17T00:00:00.000Z","11909.3170219","12808",""
"2020-08-17T12:00:00.000Z","12254.4019083","",""
"2020-08-18T00:00:00.000Z","12253.707635","10279",""
"2020-08-18T12:00:00.000Z","11991.2332456","",""
"2020-08-19T00:00:00.000Z","11852.5558176","10144",""
"2020-08-19T12:00:00.000Z","11758.2835921","",""
"2020-08-20T00:00:00.000Z","11813.6864403","7484",""
"2020-08-20T12:00:00.000Z","11878.026439","",""
"2020-08-21T00:00:00.000Z","11741.2025989","8018",""
"2020-08-21T12:00:00.000Z","11585.4775342","",""
"2020-08-22T00:00:00.000Z","11578.4464362","6075",""
"2020-08-22T12:00:00.000Z","11681.8255623","",""
"2020-08-23T00:00:00.000Z","11576.5085765","5663",""
"2020-08-23T12:00:00.000Z","11664.8479948","",""
"2020-08-24T00:00:00.000Z","11780.885122","6170",""
"2020-08-24T12:00:00.000Z","11774.5958414","",""
"2020-08-25T00:00:00.000Z","11640.0827341","9011",""
"2020-08-25T12:00:00.000Z","11366.1350817","",""
"2020-08-26T00:00:00.000Z","11400.612732","7314",""
"2020-08-26T12:00:00.000Z","11488.3634896","",""
"2020-08-27T00:00:00.000Z","11372.9175187","7248",""
"2020-08-27T12:00:00.000Z","11323.3970324","",""
"2020-08-28T00:00:00.000Z","11476.0608762","5412",""
"2020-08-28T12:00:00.000Z","11542.4997333","",""
"2020-08-29T00:00:00.000Z","11487.5349586","4435",""
"2020-08-29T12:00:00.000Z","11506.8653177","",""
"2020-08-30T00:00:00.000Z","11612.9884893","4821",""
"2020-08-30T12:00:00.000Z","11711.506161","",""
"2020-08-31T00:00:00.000Z","11710.9763133","5732",""
"2020-08-31T12:00:00.000Z","11680.8204905","",""
"2020-09-01T00:00:00.000Z","11908.971276","6939",""
"2020-09-01T12:00:00.000Z","11970.4787405","",""
"2020-09-02T00:00:00.000Z","11412.9050601","5912",""
"2020-09-02T12:00:00.000Z","11414.0337325","",""
"2020-09-03T00:00:00.000Z","11272.5884632","8579",""
"2020-09-03T12:00:00.000Z","10245.296686","",""
"2020-09-04T00:00:00.000Z","10454.3668133","7106",""
"2020-09-04T12:00:00.000Z","10511.8138807","",""
"2020-09-05T00:00:00.000Z","10221.0726865","7169",""
"2020-09-05T12:00:00.000Z","10169.567221","",""
"2020-09-06T00:00:00.000Z","10250.0084365","4811",""
"2020-09-06T12:00:00.000Z","10280.3517032","",""
"2020-09-07T00:00:00.000Z","10044.0870879","6173",""
"2020-09-07T12:00:00.000Z","10369.5637386","",""
"2020-09-08T00:00:00.000Z","9990.87507768","5701",""
"2020-09-08T12:00:00.000Z","10131.5166457","",""
"2020-09-09T00:00:00.000Z","10231.7190682","5086",""
"2020-09-09T12:00:00.000Z","10242.3477803","",""
"2020-09-10T00:00:00.000Z","10313.098907","5529",""
"2020-09-10T12:00:00.000Z","10363.1390401","",""
"2020-09-11T00:00:00.000Z","10296.0464056","4362",""
"2020-09-11T12:00:00.000Z","10400.9146854","",""
"2020-09-12T00:00:00.000Z","10362.3901019","3821",""
"2020-09-12T12:00:00.000Z","10442.1706031","",""
"2020-09-13T00:00:00.000Z","10366.3302086","5116",""
"2020-09-13T12:00:00.000Z","10323.7557975","",""
"2020-09-14T00:00:00.000Z","10447.294362","4327",""
"2020-09-14T12:00:00.000Z","10680.8374328","",""
"2020-09-15T00:00:00.000Z","10851.0760589","4277",""
"2020-09-15T12:00:00.000Z","10796.9509861","",""
"2020-09-16T00:00:00.000Z","10902.6059036","6923",""
"2020-09-16T12:00:00.000Z","10973.2522347","",""
"2020-09-17T00:00:00.000Z","10884.5917828","5566",""
"2020-09-17T12:00:00.000Z","10948.9899152","",""
"2020-09-18T00:00:00.000Z","11010.6196288","5266",""
"2020-09-18T12:00:00.000Z","10933.7526485","",""
"2020-09-19T00:00:00.000Z","11107.6926933","4686",""
"2020-09-19T12:00:00.000Z","11094.3462761","",""
"2020-09-20T00:00:00.000Z","10967.9903847","4982",""
"2020-09-20T12:00:00.000Z","10938.2712894","",""
"2020-09-21T00:00:00.000Z","10635.8758172","7447",""
"2020-09-21T12:00:00.000Z","10462.2596185","",""
"2020-09-22T00:00:00.000Z","10477.3506902","5109",""
"2020-09-22T12:00:00.000Z","10538.4603213","",""
"2020-09-23T00:00:00.000Z","10487.93708717","6061",""
"2020-09-23T12:00:00.000Z","10246.18649281","",""
"2020-09-24T00:00:00.000Z","10393.31595335","5738",""
"2020-09-24T12:00:00.000Z","10760.06625677","",""
"2020-09-25T00:00:00.000Z","10639.50550014","4542",""
"2020-09-25T12:00:00.000Z","10692.71721234","",""
"2020-09-26T00:00:00.000Z","10716.87254208","3828",""
"2020-09-26T12:00:00.000Z","10750.72357903","",""
"2020-09-27T00:00:00.000Z","10635.69002229","4620",""
"2020-09-27T12:00:00.000Z","10775.26937624","",""
"2020-09-28T00:00:00.000Z","10889.26126741","4596",""
"2020-09-28T12:00:00.000Z","10709.65218175","",""
"2020-09-29T00:00:00.000Z","10773.18253418","4969",""
"2020-09-29T12:00:00.000Z","10844.64098118","",""
"2020-09-30T00:00:00.000Z","10691.95569425","4338",""
"2020-09-30T12:00:00.000Z","10784.49157795","",""
"2020-10-01T00:00:00.000Z","10921.03844693","6257",""
"2020-10-01T12:00:00.000Z","10619.45190766","",""
"2020-10-02T00:00:00.000Z","10459.10847641","5927",""
"2020-10-02T12:00:00.000Z","10575.97504191","",""
"2020-10-03T00:00:00.000Z","10543.91680613","3691",""
"2020-10-03T12:00:00.000Z","10549.32889962","",""
"2020-10-04T00:00:00.000Z","10604.89661474","4194",""
"2020-10-04T12:00:00.000Z","10669.58254327","",""
"2020-10-05T00:00:00.000Z","10682.36107169","4831",""
"2020-10-05T12:00:00.000Z","10793.33942751","",""
"2020-10-06T00:00:00.000Z","10698.2494686","5151",""
"2020-10-06T12:00:00.000Z","10604.40588882","",""
"2020-10-07T00:00:00.000Z","10609.48924263","4338",""
"2020-10-07T12:00:00.000Z","10668.96895539","",""
"2020-10-08T00:00:00.000Z","10612.246256","7035",""
"2020-10-08T12:00:00.000Z","10915.68573098","",""
"2020-10-09T00:00:00.000Z","11037.3073631","5866",""
"2020-10-09T12:00:00.000Z","11064.45759247","",""
"2020-10-10T00:00:00.000Z","11328.86985113","6052",""
"2020-10-10T12:00:00.000Z","11296.3614282","",""
"2020-10-11T00:00:00.000Z","11371.95414365","5302",""
"2020-10-11T12:00:00.000Z","11384.1819535","",""
"2020-10-12T00:00:00.000Z","11250.04104749","6969",""
"2020-10-12T12:00:00.000Z","11555.3628878","",""
"2020-10-13T00:00:00.000Z","11512.80405451","5730",""
"2020-10-13T12:00:00.000Z","11425.8994007","",""
"2020-10-14T00:00:00.000Z","11386.69986424","4991",""
"2020-10-14T12:00:00.000Z","11429.50688675","",""
"2020-10-15T00:00:00.000Z","11324.11504895","5092",""
"2020-10-15T12:00:00.000Z","11495.34965037","",""
"2020-10-16T00:00:00.000Z","11376.32141557","4493",""
"2020-10-16T12:00:00.000Z","11322.12268618","",""
"2020-10-17T00:00:00.000Z","11339.86632038","3539",""
"2020-10-17T12:00:00.000Z","11358.10156733","",""
"2020-10-18T00:00:00.000Z","11416.14676313","3917",""
"2020-10-18T12:00:00.000Z","11483.35971184","",""
"2020-10-19T00:00:00.000Z","11493.06149593","6705",""
"2020-10-19T12:00:00.000Z","11742.03715033","",""
"2020-10-20T00:00:00.000Z","11767.34483543","8087",""
"2020-10-20T12:00:00.000Z","11916.33514058","",""
"2020-10-21T00:00:00.000Z","12322.83911407","13885",""
"2020-10-21T12:00:00.000Z","12823.68918938","",""
"2020-10-22T00:00:00.000Z","12952.21575471","9755",""
"2020-10-22T12:00:00.000Z","12965.89129043","",""
"2020-10-23T00:00:00.000Z","12982.33652171","6015",""
"2020-10-23T12:00:00.000Z","12931.53902256","",""
"2020-10-24T00:00:00.000Z","12989.32475809","5715",""
"2020-10-24T12:00:00.000Z","13108.06261161","",""
"2020-10-25T00:00:00.000Z","12956.8924157","6200",""
"2020-10-25T12:00:00.000Z","13031.17431056","",""
"2020-10-26T00:00:00.000Z","13128.9203007","7235",""
"2020-10-26T12:00:00.000Z","13075.24769656","",""
"2020-10-27T00:00:00.000Z","13429.51440399","9880",""
"2020-10-27T12:00:00.000Z","13654.21844012","",""
"2020-10-28T00:00:00.000Z","13337.14165252","9160",""
"2020-10-28T12:00:00.000Z","13271.28536861","",""
"2020-10-29T00:00:00.000Z","13084.75561205","6858",""
"2020-10-29T12:00:00.000Z","13437.8832414","",""
"2020-10-30T00:00:00.000Z","13352.17903308","7450",""
"2020-10-30T12:00:00.000Z","13546.52226938","",""
"2020-10-31T00:00:00.000Z","13926.148575","7002",""
"2020-10-31T12:00:00.000Z","13780.99470249","",""
"2020-11-01T00:00:00.000Z","13670.91820123","5874",""
"2020-11-01T12:00:00.000Z","13737.10982864","",""
"2020-11-02T00:00:00.000Z","13407.92416938","6753",""
"2020-11-02T12:00:00.000Z","13550.4893841","",""
"2020-11-03T00:00:00.000Z","13525.92183118","7597",""
"2020-11-03T12:00:00.000Z","13950.30084729","",""
"2020-11-04T00:00:00.000Z","13726.77747562","7826",""
"2020-11-04T12:00:00.000Z","14133.70715301","",""
"2020-11-05T00:00:00.000Z","14711.96505755","13736",""
"2020-11-05T12:00:00.000Z","15579.84846029","",""
"2020-11-06T00:00:00.000Z","15561.88906763","10355",""
"2020-11-06T12:00:00.000Z","15565.88058083","",""
"2020-11-07T00:00:00.000Z","15519.43543","9296",""
"2020-11-07T12:00:00.000Z","14833.7541075","",""
"2020-11-08T00:00:00.000Z","15151.6574012","6742",""
"2020-11-08T12:00:00.000Z","15479.56703842","",""
"2020-11-09T00:00:00.000Z","15766.95202018","7297",""
"2020-11-09T12:00:00.000Z","15332.31559743","",""
"2020-11-10T00:00:00.000Z","15288.23840212","6096",""
"2020-11-10T12:00:00.000Z","15290.90268148","",""
"2020-11-11T00:00:00.000Z","15595.27599204","7975",""
"2020-11-11T12:00:00.000Z","15701.33973237","",""
"2020-11-12T00:00:00.000Z","15795.84116743","8756",""
"2020-11-12T12:00:00.000Z","16276.34394919","",""
"2020-11-13T00:00:00.000Z","16220.57347122","7441",""
"2020-11-13T12:00:00.000Z","16317.80819009","",""
"2020-11-14T00:00:00.000Z","15922.09717858","6455",""
"2020-11-14T12:00:00.000Z","16068.13870685","",""
"2020-11-15T00:00:00.000Z","15963.87529094","5205",""
"2020-11-15T12:00:00.000Z","15955.58743887","",""
"2020-11-16T00:00:00.000Z","16277.92103176","8068",""
"2020-11-16T12:00:00.000Z","16712.2142724","",""
"2020-11-17T00:00:00.000Z","16960.08302294","13135",""
"2020-11-17T12:00:00.000Z","17645.40576746","",""
"2020-11-18T00:00:00.000Z","18189.8690862","14732",""
"2020-11-18T12:00:00.000Z","17804.00563217","",""
"2020-11-19T00:00:00.000Z","17704.32639483","9668",""
"2020-11-19T12:00:00.000Z","17817.09024754","",""
"2020-11-20T00:00:00.000Z","18256.81786714","10945",""
"2020-11-20T12:00:00.000Z","18621.31436938","",""
"2020-11-21T00:00:00.000Z","18504.7483164","9723",""
"2020-11-21T12:00:00.000Z","18642.23276593","",""
"2020-11-22T00:00:00.000Z","17709.23526029","8791",""
"2020-11-22T12:00:00.000Z","18370.00252365","",""
"2020-11-23T00:00:00.000Z","18577.78738403","9514",""
"2020-11-23T12:00:00.000Z","18364.12159134","",""
"2020-11-24T00:00:00.000Z","18957.42433401","12942",""
"2020-11-24T12:00:00.000Z","19107.46444977","",""
"2020-11-25T00:00:00.000Z","19263.67792178","10715",""
"2020-11-25T12:00:00.000Z","18732.1207774","",""
"2020-11-26T00:00:00.000Z","17111.91931987","15316",""
"2020-11-26T12:00:00.000Z","17150.62357809","",""
"2020-11-27T00:00:00.000Z","16847.04688962","8530",""
"2020-11-27T12:00:00.000Z","17108.40172774","",""
"2020-11-28T00:00:00.000Z","17174.31522074","7646",""
"2020-11-28T12:00:00.000Z","17717.4150112","",""
"2020-11-29T00:00:00.000Z","18122.75843388","8207",""
"2020-11-29T12:00:00.000Z","18177.48341979","",""
"2020-11-30T00:00:00.000Z","18621.95437412","12623",""
"2020-11-30T12:00:00.000Z","19625.83502949","",""
"2020-12-01T00:00:00.000Z","19433.020760728752","12065",""
"2020-12-01T12:00:00.000Z","18802.99829969","",""
"2020-12-02T00:00:00.000Z","19104.13965506","9578",""
"2020-12-02T12:00:00.000Z","19201.09115697","",""
"2020-12-03T00:00:00.000Z","19367.03268709","8923",""
"2020-12-03T12:00:00.000Z","19445.39847988","",""
"2020-12-04T00:00:00.000Z","18908.22600469","8408",""
"2020-12-04T12:00:00.000Z","18699.76561337","",""
"2020-12-05T00:00:00.000Z","18990.30654049","6731",""
"2020-12-05T12:00:00.000Z","19154.231131","",""
"2020-12-06T00:00:00.000Z","19083.54332292","7362",""
"2020-12-06T12:00:00.000Z","19345.12095871","",""
"2020-12-07T00:00:00.000Z","19135.32526588","6549",""
"2020-12-07T12:00:00.000Z","19191.63128698","",""
"2020-12-08T00:00:00.000Z","18784.39137332","8477",""
"2020-12-08T12:00:00.000Z","18321.14491611","",""
"2020-12-09T00:00:00.000Z","18279.27440129","9071",""
"2020-12-09T12:00:00.000Z","18553.91537685","",""
"2020-12-10T00:00:00.000Z","18212.27433936","7129",""
"2020-12-10T12:00:00.000Z","18264.99210672","",""
"2020-12-11T00:00:00.000Z","17670.65238177","8699",""
"2020-12-11T12:00:00.000Z","18058.90334725","",""
"2020-12-12T00:00:00.000Z","18498.06845435","7234",""
"2020-12-12T12:00:00.000Z","18803.65687045","",""
"2020-12-13T00:00:00.000Z","19267.27286627","7418",""
"2020-12-13T12:00:00.000Z","19142.3825335","",""
"2020-12-14T00:00:00.000Z","19110.25523544","6103",""
"2020-12-14T12:00:00.000Z","19246.64434137","",""
"2020-12-15T00:00:00.000Z","19298.22624083","6395",""
"2020-12-15T12:00:00.000Z","19417.07603342","",""
"2020-12-16T00:00:00.000Z","19702.03639787","12690",""
"2020-12-16T12:00:00.000Z","21310.59813054","",""
"2020-12-17T00:00:00.000Z","22742.3301946","15434",""
"2020-12-17T12:00:00.000Z","22805.16149213","",""
"2020-12-18T00:00:00.000Z","22863.12843138","9417",""
"2020-12-18T12:00:00.000Z","23137.96056165","",""
"2020-12-19T00:00:00.000Z","22929.05218271","8835",""
"2020-12-19T12:00:00.000Z","23869.83196434","",""
"2020-12-20T00:00:00.000Z","23561.82728187","9107",""
"2020-12-20T12:00:00.000Z","23477.29519711","",""
"2020-12-21T00:00:00.000Z","22707.68109708","9575",""
"2020-12-21T12:00:00.000Z","22803.0814087","",""
"2020-12-22T00:00:00.000Z","23101.32254046","8318",""
"2020-12-22T12:00:00.000Z","23499.29170507","",""
"2020-12-23T00:00:00.000Z","23109.62118559","8594",""
"2020-12-23T12:00:00.000Z","23241.34486501","",""
"2020-12-24T00:00:00.000Z","23233.34062529","7920",""
"2020-12-24T12:00:00.000Z","23735.94972763","",""
"2020-12-25T00:00:00.000Z","24578.23732303","7298",""
"2020-12-25T12:00:00.000Z","24664.79027412","",""
"2020-12-26T00:00:00.000Z","24856.5048017","12007",""
"2020-12-26T12:00:00.000Z","26437.0375091","",""
"2020-12-27T00:00:00.000Z","27567.24533542","13306",""
"2020-12-27T12:00:00.000Z","26272.29456706","",""
"2020-12-28T00:00:00.000Z","26813.48582007","11714",""
"2020-12-28T12:00:00.000Z","27084.80788628","",""
"2020-12-29T00:00:00.000Z","26714.8202006","10633",""
"2020-12-29T12:00:00.000Z","27362.4365573","",""
"2020-12-30T00:00:00.000Z","27739.44642749","11907",""
"2020-12-30T12:00:00.000Z","28840.95341968","",""
"2020-12-31T00:00:00.000Z","29009.37981642","11232",""
"2020-12-31T12:00:00.000Z","29001.71982218","",""
"2021-01-01T00:00:00.000Z","29338.77249425","9024",""
"2021-01-01T12:00:00.000Z","29374.15188907","",""
"2021-01-02T00:00:00.000Z","29793.97256257","18652",""
"2021-01-02T12:00:00.000Z","32127.26793922","",""
"2021-01-03T00:00:00.000Z","34194.31731498","16374",""
"2021-01-03T12:00:00.000Z","32782.02446581","",""
"2021-01-04T00:00:00.000Z","30786.81139441","13514",""
"2021-01-04T12:00:00.000Z","31971.91352155","",""
"2021-01-05T00:00:00.000Z","31731.7696079","12374",""
"2021-01-05T12:00:00.000Z","33992.42934365","",""
"2021-01-06T00:00:00.000Z","35015.27551214","13699",""
"2021-01-06T12:00:00.000Z","36824.36441009","",""
"2021-01-07T00:00:00.000Z","37736.75761959","18067",""
"2021-01-07T12:00:00.000Z","39371.04235311","",""
"2021-01-08T00:00:00.000Z","41292.92748068","15766",""
"2021-01-08T12:00:00.000Z","40797.61071993","",""
"2021-01-09T00:00:00.000Z","40679.46960376","12304",""
"2021-01-09T12:00:00.000Z","40254.54649816","",""
"2021-01-10T00:00:00.000Z","39453.65144192","14364",""
"2021-01-10T12:00:00.000Z","38356.43950662","",""
"2021-01-11T00:00:00.000Z","34282.0285524","20593",""
"2021-01-11T12:00:00.000Z","35566.65594049","",""
"2021-01-12T00:00:00.000Z","35369.98831875","14230",""
"2021-01-12T12:00:00.000Z","33922.9605815","",""
"2021-01-13T00:00:00.000Z","34414.7900894","13191",""
"2021-01-13T12:00:00.000Z","37316.35939997","",""
"2021-01-14T00:00:00.000Z","38232.30995099","14216",""
"2021-01-14T12:00:00.000Z","39187.32812109","",""
"2021-01-15T00:00:00.000Z","38046.81862325","12950",""
"2021-01-15T12:00:00.000Z","36825.36585131","",""
"2021-01-16T00:00:00.000Z","37594.08109366","10420",""
"2021-01-16T12:00:00.000Z","36178.13890106","",""
"2021-01-17T00:00:00.000Z","35315.99064782","10010",""
"2021-01-17T12:00:00.000Z","35791.27792129","",""
"2021-01-18T00:00:00.000Z","36417.27359862","10325",""
"2021-01-18T12:00:00.000Z","36630.07568284","",""
"2021-01-19T00:00:00.000Z","37154.73390342","10902",""
"2021-01-19T12:00:00.000Z","36069.80639361","",""
"2021-01-20T00:00:00.000Z","34493.04887739","10617",""
"2021-01-20T12:00:00.000Z","35547.7508855","",""
"2021-01-21T00:00:00.000Z","32492.89210979","12844",""
"2021-01-21T12:00:00.000Z","30825.69850603","",""
"2021-01-22T00:00:00.000Z","31639.44017963","12509",""
"2021-01-22T12:00:00.000Z","33005.76356216","",""
"2021-01-23T00:00:00.000Z","31683.70792681","9133",""
"2021-01-23T12:00:00.000Z","32067.64288212","",""
"2021-01-24T00:00:00.000Z","32848.75223943","9165",""
"2021-01-24T12:00:00.000Z","32289.37808687","",""
"2021-01-25T00:00:00.000Z","33205.24404452","9828",""
"2021-01-25T12:00:00.000Z","32366.39304887","",""
"2021-01-26T00:00:00.000Z","31839.42440535","9317",""
"2021-01-26T12:00:00.000Z","32569.84955679","",""
"2021-01-27T00:00:00.000Z","30740.39141103","11232",""
"2021-01-27T12:00:00.000Z","30432.54707881","",""
"2021-01-28T00:00:00.000Z","31504.26942311","11100",""
"2021-01-28T12:00:00.000Z","33466.09635821","",""
"2021-01-29T00:00:00.000Z","36896.32114628","26658",""
"2021-01-29T12:00:00.000Z","34316.38765032","",""
"2021-01-30T00:00:00.000Z","33643.05265865","15797",""
"2021-01-30T12:00:00.000Z","34269.52154165","",""
"2021-01-31T00:00:00.000Z","33589.44871469","12750",""
"2021-01-31T12:00:00.000Z","33114.35774753","",""
"2021-02-01T00:00:00.000Z","34312.13554778","14101",""
"2021-02-01T12:00:00.000Z","33940.89480922","",""
"2021-02-02T00:00:00.000Z","34738.8725417","12688",""
"2021-02-02T12:00:00.000Z","35510.28903716","",""
"2021-02-03T00:00:00.000Z","35943.39930597","12644",""
"2021-02-03T12:00:00.000Z","37472.09010368","",""
"2021-02-04T00:00:00.000Z","37481.3609896","14042",""
"2021-02-04T12:00:00.000Z","36926.06446515","",""
"2021-02-05T00:00:00.000Z","37604.19272551","11780",""
"2021-02-05T12:00:00.000Z","38144.30686267","",""
"2021-02-06T00:00:00.000Z","40221.45383656","13914",""
"2021-02-06T12:00:00.000Z","39266.01073494","",""
"2021-02-07T00:00:00.000Z","39026.79177807","13362",""
"2021-02-07T12:00:00.000Z","38903.44147971","",""
"2021-02-08T00:00:00.000Z","39385.38829622","23988",""
"2021-02-08T12:00:00.000Z","46196.46371944","",""
"2021-02-09T00:00:00.000Z","46370.34194239","20969",""
"2021-02-09T12:00:00.000Z","46481.10423596","",""
"2021-02-10T00:00:00.000Z","46513.43901037","16665",""
"2021-02-10T12:00:00.000Z","44918.18449192","",""
"2021-02-11T00:00:00.000Z","46068.3204568","15629",""
"2021-02-11T12:00:00.000Z","47909.33119483","",""
"2021-02-12T00:00:00.000Z","47601.05113281","15322",""
"2021-02-12T12:00:00.000Z","47504.85118326","",""
"2021-02-13T00:00:00.000Z","46478.62400977","12659",""
"2021-02-13T12:00:00.000Z","47105.51747252","",""
"2021-02-14T00:00:00.000Z","49014.44910444","13732",""
"2021-02-14T12:00:00.000Z","48717.2902111","",""
"2021-02-15T00:00:00.000Z","47857.97122009","12157",""
"2021-02-15T12:00:00.000Z","47945.05683234","",""
"2021-02-16T00:00:00.000Z","48917.64403571","13322",""
"2021-02-16T12:00:00.000Z","49199.87134362","",""
"2021-02-17T00:00:00.000Z","51345.55387311","15286",""
"2021-02-17T12:00:00.000Z","52149.00753587","",""
"2021-02-18T00:00:00.000Z","51357.84731291","13676",""
"2021-02-18T12:00:00.000Z","51679.79669449","",""
"2021-02-19T00:00:00.000Z","52696.74042472","15942",""
"2021-02-19T12:00:00.000Z","55888.13368221","",""
"2021-02-20T00:00:00.000Z","56221.31271979","15299",""
"2021-02-20T12:00:00.000Z","56099.52051348","",""
"2021-02-21T00:00:00.000Z","57371.3138002","14768",""
"2021-02-21T12:00:00.000Z","57539.9436679","",""
"2021-02-22T00:00:00.000Z","54784.86074989","15606",""
"2021-02-22T12:00:00.000Z","54207.31906543","",""
"2021-02-23T00:00:00.000Z","45976.53371092","17623",""
"2021-02-23T12:00:00.000Z","48824.42686909","",""
"2021-02-24T00:00:00.000Z","50384.6844566","14530",""
"2021-02-24T12:00:00.000Z","49705.33331637","",""
"2021-02-25T00:00:00.000Z","50354.23116642","14446",""
"2021-02-25T12:00:00.000Z","47093.85301914","",""
"2021-02-26T00:00:00.000Z","46338.86476","12640",""
"2021-02-26T12:00:00.000Z","46339.76008289","",""
"2021-02-27T00:00:00.000Z","47355.8629641","11936",""
"2021-02-27T12:00:00.000Z","46188.45127539","",""
"2021-02-28T00:00:00.000Z","45364.42070698","15113",""
"2021-02-28T12:00:00.000Z","45137.77046805","",""
"2021-03-01T00:00:00.000Z","47719.21833417","13829",""
"2021-03-01T12:00:00.000Z","49631.24137077","",""
"2021-03-02T00:00:00.000Z","48980.10755828","11704",""
"2021-03-02T12:00:00.000Z","48378.98805435","",""
"2021-03-03T00:00:00.000Z","51519.94791082","11428",""
"2021-03-03T12:00:00.000Z","50538.24341445","",""
"2021-03-04T00:00:00.000Z","49381.97370535","11346",""
"2021-03-04T12:00:00.000Z","48561.1661539","",""
"2021-03-05T00:00:00.000Z","47499.88635807","10684",""
"2021-03-05T12:00:00.000Z","48927.3045548","",""
"2021-03-06T00:00:00.000Z","48286.10301461","10153",""
"2021-03-06T12:00:00.000Z","48912.38173056","",""
"2021-03-07T00:00:00.000Z","50688.5590283","11116",""
"2021-03-07T12:00:00.000Z","51206.69295308","",""
"2021-03-08T00:00:00.000Z","50401.03933792","10908",""
"2021-03-08T12:00:00.000Z","52246.52230995","",""
"2021-03-09T00:00:00.000Z","54248.5429231","12511",""
"2021-03-09T12:00:00.000Z","54824.11781138","",""
"2021-03-10T00:00:00.000Z","54885.24069247","13626",""
"2021-03-10T12:00:00.000Z","56008.54940114","",""
"2021-03-11T00:00:00.000Z","56089.88770979","11442",""
"2021-03-11T12:00:00.000Z","57805.12301924","",""
"2021-03-12T00:00:00.000Z","56505.97863453","12261",""
"2021-03-12T12:00:00.000Z","57332.08896391","",""
"2021-03-13T00:00:00.000Z","59859.40504114","15504",""
"2021-03-13T12:00:00.000Z","61243.08476552","",""
"2021-03-14T00:00:00.000Z","60220.2846541","12840",""
"2021-03-14T12:00:00.000Z","59302.31697742","",""
"2021-03-15T00:00:00.000Z","56275.07270056","13562",""
"2021-03-15T12:00:00.000Z","55907.20022619","",""
"2021-03-16T00:00:00.000Z","55438.8775756","11505",""
"2021-03-16T12:00:00.000Z","56804.90123161","",""
"2021-03-17T00:00:00.000Z","55039.89937242","10822",""
"2021-03-17T12:00:00.000Z","58870.89333325","",""
"2021-03-18T00:00:00.000Z","58269.98487096","11470",""
"2021-03-18T12:00:00.000Z","57858.92070527","",""
"2021-03-19T00:00:00.000Z","58879.29731951","11352",""
"2021-03-19T12:00:00.000Z","58346.65297359","",""
"2021-03-20T00:00:00.000Z","59411.64372029","11040",""
"2021-03-20T12:00:00.000Z","58313.64260857","",""
"2021-03-21T00:00:00.000Z","56391.64724637","10875",""
"2021-03-21T12:00:00.000Z","57523.42098673","",""
"2021-03-22T00:00:00.000Z","57879.04435691","13080",""
"2021-03-22T12:00:00.000Z","54529.14561107","",""
